33,0.8011987805366516
74,0.8684844374656677
148,0.8662350177764893
160,0.838683009147644
309,0.8400121927261353
310,0.8386561870574951
528,0.855079710483551
754,0.8579559922218323
815,0.84549880027771
829,0.8302311897277832
941,0.8236827850341797
955,0.823459804058075
957,0.787347137928009
1000,0.8638607859611511
1015,0.8617038726806641
1024,0.8033702373504639
1030,0.8181275129318237
1034,0.8657024502754211
1099,0.8120613098144531
1115,0.8617699146270752
1142,0.8222877383232117
1206,0.8910204172134399
1223,0.8506981134414673
1279,0.8306939005851746
1591,0.8044675588607788
1619,0.7783550024032593
1706,0.8732845187187195
1766,0.7963073253631592
1836,0.8400288820266724
1853,0.8000765442848206
1870,0.8221650719642639
1974,0.8395743370056152
1976,0.863638162612915
2011,0.8077349066734314
2019,0.8098655343055725
2178,0.7320045828819275
2295,0.8172318339347839
2299,0.8528743982315063
2301,0.8447442650794983
2323,0.8278422355651855
2418,0.8655136227607727
2492,0.8605785369873047
2498,0.8204972743988037
2519,0.7010669112205505
2555,0.820641279220581
2707,0.8027957081794739
2715,0.804836630821228
2735,0.8019899725914001
2912,0.8824190497398376
2933,0.861518383026123
3079,0.79750657081604
3090,0.7865407466888428
3094,0.8679352402687073
3131,0.8058919906616211
3134,0.8023396134376526
3149,0.8396651744842529
3188,0.8077943921089172
3313,0.8653357625007629
3459,0.8572419285774231
3500,0.8286488056182861
3579,0.8146660327911377
3653,0.8374284505844116
3728,0.8466796278953552
3761,0.8305347561836243
3811,0.872423529624939
3928,0.8400471210479736
3974,0.8501371741294861
4123,0.8012796640396118
4163,0.8211603760719299
4228,0.8570802807807922
4326,0.8669024705886841
4344,0.8393890857696533
4358,0.8404452204704285
4380,0.8441758751869202
4493,0.8500949144363403
4592,0.8483706712722778
4644,0.8674317598342896
4664,0.7912856936454773
4918,0.8973250985145569
5045,0.8827441930770874
5212,0.8916218280792236
5234,0.812388002872467
5370,0.8244284391403198
5426,0.8478284478187561
5432,0.8476946949958801
5455,0.825015664100647
5598,0.8490145206451416
5668,0.8405216932296753
5701,0.7879865169525146
5752,0.8570229411125183
5759,0.8831846714019775
5826,0.8499593138694763
5915,0.832976758480072
5977,0.8031997680664062
6007,0.7987068295478821
6033,0.877571702003479
6136,0.8212648630142212
6154,0.8586848378181458
8,0.8105702996253967
143,0.851640522480011
188,0.858823835849762
225,0.793930172920227
